UNIQUEID,REGION,STATE,PERCENTILE,TOP5PCT,HHNUMBR,AGES5TO18,pctPopulation,LIVINGQRTS,TENURETYPE,PROPERTYVALUE,LOWERRENT,HOUSINGPROJECT,FOODSTAMPS,ENGERGYASST,pctFRval,pctSEval,pctWSval,pctOIval,pctANNval,pctCSPval,pctDISval,pctDIVval,pctSDTval,pctEDval,pctFINval,pctINTval,pctPAWval,pctPENval,pctRNTval,pctSSIval,pctSSval,pctSURval,pctUCval,pctVETval,pctWCval,pctTotal ,pctPopPercent,HTOTVAL
41000457462705406011,1,44,20,1,2,0,0.00134,1,1,400000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1,0.5,256740
47257071744100406011,1,44,20,1,3,0,0.00201,1,1,400000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,1,0.33,234285
10540274241053004011,1,44,16,2,4,1,0.002673797,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.76,0,0,0,0,0,0,0.2,0,0,0,0,0.04,0,0,0,0,0,0,1,0.25,113066
19557404002933706011,1,44,18,2,4,1,0.002673797,1,1,350000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.12,0,0,0.09,0,1,0.25,161905
79021511010840305011,1,9,9,2,2,0,0.001105583,1,1,225000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0.32,0,0,0.66,0,0,0,0,1.01,0.51,46841
13648009002392705011,1,9,17,2,2,0,0.001105583,1,1,350000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,1.01,0.51,122855
10317009003004106011,1,9,15,2,2,0,0.001105583,1,1,320000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,98623
29937230146000805011,1,9,3,2,1,0,0.000552792,1,0,0,No Rental Assistance,Public Housing Project ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16873
00821091509093305011,1,9,4,2,1,0,0.000552792,1,0,0,No Rental Assistance,Public Housing Project ,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.38,0,0,0.48,0,1,1,21683
31000410024169906011,1,9,11,2,1,0,0.000552792,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0.37,0,0,0,0,1,1,61646
00091029831593005012,1,9,2,2,1,0,0.000552792,1,0,0,No Rental Assistance,Public Housing Project ,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12084
59013919020300805011,1,9,8,2,1,0,0.000552792,1,0,0,No Rental Assistance,Public Housing Project ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0.49,0,0,0,0,1,1,42768
04604978900310106011,1,9,6,2,3,0,0.001658375,1,1,210000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,1,0.33,32844
95938360142000206011,1,9,19,2,1,0,0.000552792,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,220390
92273089463100005011,1,9,7,2,1,0,0.000552792,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.91,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37201
00091046941012306011,1,9,15,2,4,1,0.002211166,1,1,375000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,1,0.25,99854
09014116020030905011,1,9,12,2,2,0,0.001105583,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,73119
97361090448100006011,1,9,14,2,2,0,0.001105583,1,1,750000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.25,0,0,0,0,1,0.5,87967
16242009009353806011,1,9,13,2,2,0,0.001105583,1,1,700000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.07,0.2,0,0,0,0,0,0.2,0,0,0.04,0,0.32,0,0,0.17,0,0,0,0,1,0.5,76820
04802993200365106011,1,9,2,2,1,0,0.000552792,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10000
00921061001394005011,1,9,14,2,2,0,0.001105583,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.85,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1.01,0.51,88619
00020011307190105011,1,9,11,2,2,0,0.001105583,1,1,40000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,1,0.5,63512
41000127081513905011,1,9,6,2,4,2,0.002211166,1,1,200000,No Rental Assistance,Not a Public Housing Project,1800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,34281
10400273191085105011,1,9,12,2,4,1,0.002211166,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,650,0,0,0.83,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.11,1,0.25,67501
10100030291017005011,1,9,16,2,2,0,0.001105583,1,1,400000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.78,0,0,0,0,0.01,0.05,0,0,0.05,0,0.03,0,0,0.08,0,0,0,0,1,0.5,120088
60300109491021406012,1,9,20,1,2,0,0.00111,1,1,475000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,1.01,0.51,255650
51939480105000906011,1,9,14,2,4,0,0.002211166,1,1,140000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,1,0.25,93014
15159800990030406011,1,9,8,2,2,0,0.001105583,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,1,0.5,40502
00905953900481106011,1,9,16,2,2,0,0.001105583,1,1,225000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.62,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,118148
45116801363084505011,1,36,4,2,2,0,0.000269542,1,0,0,Partial Rent Paid,Not a Public Housing Project,2556,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.5,23715
56338911090371506011,1,36,10,2,1,0,0.000134771,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56000
01010669345577605011,1,36,2,2,1,0,0.000134771,1,1,225000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11242
03061157766954005011,1,36,6,2,1,0,0.000134771,1,1,125000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1,1,30823
13437306026270406011,1,36,18,2,4,0,0.000539084,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.25,155709
40331743461097205011,1,36,5,2,1,0,0.000134771,1,1,140000,No Rental Assistance,Not a Public Housing Project,1500,400,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0.51,0,0,0,1,1,24763
14683580145130605011,1,36,11,2,2,0,0.000269542,1,1,340000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0.04,0,0.12,0,0,0.48,0,0,0,0,1,0.5,60700
31010453319453606011,1,36,3,2,1,0,0.000134771,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.99,0,0,0,0,1,1,16912
91136302093006006011,1,36,6,2,2,0,0.000269542,1,1,10000,No Rental Assistance,Not a Public Housing Project,0,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,30002
39600030161230906011,1,36,9,2,2,0,0.000269542,1,1,130000,No Rental Assistance,Not a Public Housing Project,0,600,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.32,0.1,0,0,0,0.29,1,0.5,47460
31543011509768705011,1,36,1,2,3,1,0.000404313,1,1,1200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0.09,0,0,0,0,0,0,0,0,0,1,0.33,11
13404602730537105011,1,36,8,2,1,0,0.000134771,1,1,60000,No Rental Assistance,Not a Public Housing Project,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,45000
10731355961039806011,1,36,13,2,2,0,0.000269542,1,1,95000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.41,0,0,0,0.03,0,0,0,0,0,0,0,0.24,0.32,0,0,0,0,0,1,0.5,79927
31397041407362506011,1,36,3,2,3,0,0.000404313,5,1,6000,No Rental Assistance,Not a Public Housing Project,20727,500,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,1,0.33,14809
31010274359743606011,1,36,20,1,4,0,0.00054,1,1,550000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,1,0.25,280502
66553045334110305012,1,36,1,2,4,2,0.000539084,1,0,0,No Rental Assistance,Not a Public Housing Project,2328,0,0,0,0.18,0,0,0.09,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,1,0.25,5550
03061191583593706011,1,36,16,2,3,1,0.000404313,1,1,117000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.85,0,0,0.01,0.05,0,0,0.02,0,0.06,0,0,0,0,0,0,0,0,0,0.99,0.33,112540
20406610730088106011,1,36,7,2,2,0,0.000269542,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.02,0.01,0.09,0,0,0.04,0,0,0,0.03,0,0,0,0,0.81,0,0,0,0,1,0.5,39168
26001630930039106011,1,36,13,2,2,0,0.000269542,1,1,72000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.5,75500
66043077342120306011,1,36,6,2,1,0,0.000134771,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30500
23404662730037106011,1,36,10,2,4,0,0.000539084,1,1,77000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,55101
66403099610110305011,1,36,14,2,2,0,0.000269542,1,1,700000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.03,0,0,0,0,0.62,0,0,0,0,1,0.5,92062
83688470185130805011,1,36,11,2,2,0,0.000269542,1,1,350000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.28,0,0,0,0,1,0.5,59299
74106301473023505011,1,36,16,2,2,0,0.000269542,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,110000
30331329561021805011,1,36,9,2,3,0,0.000404313,1,1,60000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,49020
30716051306949506011,1,34,4,2,1,0,0.00027027,1,1,180000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0.98,0,0,0,0,1,1,20770
34369615010590706011,1,34,16,2,2,0,0.000540541,1,1,145000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.99,0.5,121240
03041015796365906011,1,34,9,2,1,0,0.00027027,1,1,199000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0.02,0,0.58,0,0,0.37,0,0,0,0,1,1,46158
30016011604944306011,1,34,17,2,1,0,0.00027027,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,1,1,141743
30200091802244705011,1,34,17,2,3,0,0.000810811,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0.01,0,0,0.56,0,0,0,0,0,0,1,0.33,143700
19903304008860905011,1,34,5,2,1,0,0.00027027,1,0,0,No Rental Assistance,Public Housing Project ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.65,0,0,0,0,1,1,28660
86489090109030305011,1,34,3,2,1,0,0.00027027,1,0,0,Partial Rent Paid,Not a Public Housing Project,396,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14401
00909488330096105011,1,34,3,2,2,0,0.000540541,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,15491
64364411010390006011,1,34,11,2,4,2,0.001081081,1,1,220000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.92,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,1,0.25,64150
00301465430048105012,1,34,1,2,2,0,0.000540541,1,1,230000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,6800
90230082041072405011,1,34,11,2,3,0,0.000810811,1,1,6000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,62001
41010046964100305111,1,34,8,2,1,0,0.00027027,1,1,35000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46000
10930660141034406011,1,34,14,2,4,0,0.001081081,1,1,135000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,87176
91000466331410406011,1,34,17,2,2,0,0.000540541,1,1,175000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0.23,0,0,0,0,1,0.5,136357
16441000196030405111,1,34,14,2,5,3,0.001351351,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,90181
64364411010390004012,1,34,14,2,4,1,0.001081081,1,1,450000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,1,0.25,92188
40401150156030605011,1,34,19,2,2,0,0.000540541,1,1,300000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.94,0,0,0,0,0.01,0,0,0,0.01,0,0.04,0,0,0,0,0,0,0,1,0.5,213572
05106440630150105011,1,34,16,2,5,3,0.001351351,1,1,300000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.2,114005
09400429230197107011,1,34,19,2,3,1,0.000810811,1,1,300000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,1,0.33,179623
21000087312874405011,1,34,16,2,3,0,0.000810811,1,1,289000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.13,0.09,0,0,0,0.99,0.33,118477
05209449730245105011,1,34,4,2,1,0,0.00027027,6,1,25000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,22920
14957304004952205011,1,34,7,2,1,0,0.00027027,1,1,20000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,1,35500
03041042434409506011,1,34,6,2,2,0,0.000540541,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.97,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,31000
20530444441090306011,1,34,3,2,1,0,0.00027027,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14010
30708091404743706111,1,34,6,2,3,0,0.000810811,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,30075
40962041508422205011,1,42,3,2,1,0,0.00021363,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.21,0,0,0.78,0,0,0,0,1,1,16933
60840003621046305011,1,42,2,2,1,0,0.00021363,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10056
11162700614019605011,1,42,11,2,1,0,0.00021363,1,1,195000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,1,1,64780
04021066330064805011,1,42,6,2,2,0,0.000427259,1,1,110000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,33014
91010111453167206011,1,42,8,2,2,0,0.000427259,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.03,0.28,0,0,0.09,0,0,0,0,0.6,0,0,0,0,1,0.5,42244
04021136711115906011,1,42,12,2,2,0,0.000427259,1,1,70000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,70000
40441504321069106011,1,42,17,2,3,0,0.000640889,1,1,175000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,1,0.33,132061
77112800064075605011,1,42,10,2,1,0,0.00021363,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,1,1,55680
18605402003536905011,1,42,10,2,2,0,0.000427259,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0.53,0,0,0,0,0.99,0.5,55531
00906235540683105011,1,42,1,2,1,0,0.00021363,1,1,300000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0.6,0,0,0,0,0.07,0,0,0,0,1,1,15
57288640182040905011,1,42,8,2,2,0,0.000427259,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,44002
18605402012533906011,1,42,3,2,2,0,0.000427259,5,0,0,No Rental Assistance,Not a Public Housing Project,3600,850,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.3,0,0,0,0,1,0.5,15919
10906225540383106011,1,42,1,2,1,0,0.00021363,1,1,50000,No Rental Assistance,Not a Public Housing Project,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,351
41010150463944206011,1,42,3,2,2,0,0.000427259,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,14000
40440259621028205011,1,42,10,2,2,0,0.000427259,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.09,0,0,0,0,0,0.02,0.1,0,0,0.05,0,0.02,0.22,0,0.5,0,0,0,0,1,0.5,54880
52422814060240905011,1,42,16,2,2,0,0.000427259,1,1,500000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,110314
41000225426849205011,1,42,11,2,2,0,0.000427259,1,1,370000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.65,0,0,0.34,0,1.01,0.51,63881
40360061006823405011,1,42,17,2,3,1,0.000640889,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.36,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,139224
51010777403608206011,1,42,4,2,2,0,0.000427259,1,1,175000,No Rental Assistance,Not a Public Housing Project,2328,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,1,0.5,20219
60941117321051106011,1,42,9,2,2,0,0.000427259,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,46040
41731061101921506011,1,42,10,2,4,0,0.000854518,1,1,90000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1,0.25,58095
02477915030861806011,1,42,6,2,1,0,0.00021363,1,1,40000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31120
03264480196140906011,1,42,2,2,1,0,0.00021363,1,0,0,No Rental Assistance,Public Housing Project ,852,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10836
20448093966110406011,1,42,6,2,4,2,0.000854518,1,0,0,No Rental Assistance,Not a Public Housing Project,7680,600,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,1,0.25,31652
26667011911100405011,1,42,5,2,6,4,0.001281777,1,1,75000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,1,0.17,25659
97130076554100306011,2,39,17,2,2,0,0.000425622,1,1,500000,No Rental Assistance,Not a Public Housing Project,0,0,0.11,0,0.55,0,0,0,0,0.01,0,0,0,0.04,0,0.24,0.01,0,0.04,0,0,0,0,1,0.5,135950
65179000373045106011,2,39,10,2,6,3,0.001276867,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,56000
10557309007461306011,2,39,5,2,1,0,0.000212811,1,1,175000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.01,0,0,0,0,0.28,0.58,0,0,0,1.01,1.01,25000
76943100155030706011,2,39,6,2,1,0,0.000212811,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.03,0,0.32,0,0,0.58,0,0,0,0,0.99,0.99,30908
10330835191031905011,2,39,10,2,2,0,0.000425622,1,1,160000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,1,0.5,58208
39389111010330505011,2,39,5,2,3,0,0.000638434,1,1,60000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.59,0,0,0,0,1,0.33,28524
30711051407794606011,2,39,15,2,4,0,0.000851245,1,1,87000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,1,0.25,101557
14753309004021105011,2,39,2,2,4,2,0.000851245,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0.64,0.32,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,1,0.25,12500
51000465382730904011,2,39,16,2,4,1,0.000851245,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,1,0.25,108000
79354710020640504011,2,39,16,2,5,3,0.001064056,1,1,175000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,119322
14225309009571506011,2,39,10,2,7,3,0.001489679,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14,52695
89965450112030205011,2,39,7,2,2,0,0.000425622,1,1,110000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,36004
91000665325122905011,2,39,3,2,1,0,0.000212811,1,0,0,No Rental Assistance,Public Housing Project ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14016
29396215050910506011,2,39,13,2,5,0,0.001064056,5,1,10000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.87,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0,0,0,0,0,0.99,0.2,78000
30266021501996406011,2,39,9,2,2,1,0.000425622,5,0,0,No Rental Assistance,Not a Public Housing Project,4404,1200,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0.4,1.01,0.51,48828
01707957130637106011,2,39,18,2,2,0,0.000425622,1,1,125000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,165151
91599044899100305011,2,39,20,1,2,0,0.00043,1,1,500000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.28,0,0.01,0,0,0,0,0,0,0.37,0,0.19,0,0,0,0.15,0,0,0,1,0.5,299041
20930017691073906011,2,39,1,2,7,4,0.001489679,1,0,0,No Rental Assistance,Public Housing Project ,14400,500,0,0,0,0,0,0.78,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0.14,2320
91000008394736905012,2,39,8,2,3,1,0.000638434,5,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,1,0.33,42000
